timestamp,tx,ty,tz
1700283016.3695323,9.927097,-23.55891,12.775412
1700283016.4695325,9.92843,-23.546276,12.77527
1700283016.5695322,9.929764,-23.533648,12.775131
1700283016.669532,9.931096,-23.521027,12.774993
1700283016.769532,9.932427,-23.508411,12.774854
1700283016.869532,9.933761,-23.495802,12.7747135
1700283016.9695318,9.935091,-23.483198,12.774574
1700283017.0695317,9.936422,-23.470602,12.774435
1700283017.1695316,9.9377575,-23.457312,12.774301
1700283017.2695315,9.939117,-23.44066,12.774181
1700283017.3695314,9.940477,-23.424011,12.774063
1700283017.4695313,9.941837,-23.407373,12.773944
1700283017.5695312,9.942696,-23.390368,12.773825
1700283017.669531,9.943508,-23.373327,12.773705
1700283017.769531,9.944926,-23.355373,12.773617
1700283017.869531,9.946348,-23.337418,12.773528
1700283017.9695308,9.94777,-23.319468,12.773438
1700283018.0695307,9.94919,-23.301521,12.77335
1700283018.1695306,9.950611,-23.283579,12.77326
1700283018.2695303,9.95203,-23.265638,12.773171
1700283018.3695304,9.953451,-23.247704,12.773084
1700283018.4695303,9.954871,-23.22977,12.772994
1700283018.5695302,9.956289,-23.21184,12.772905
1700283018.6695302,9.957709,-23.19391,12.772817
1700283018.76953,9.959127,-23.175987,12.772727
1700283018.86953,9.960546,-23.158064,12.772638
1700283018.96953,9.961964,-23.140142,12.772551
1700283019.0695298,9.963383,-23.122221,12.772462
1700283019.1695297,9.9648,-23.104303,12.772372
1700283019.2695296,9.966218,-23.086384,12.772284
1700283019.3695295,9.967635,-23.068468,12.772196
1700283019.4695294,9.969052,-23.050552,12.772107
1700283019.5695293,9.970469,-23.032633,12.7720175
1700283019.6695292,9.971886,-23.014719,12.771929
1700283019.769529,9.973302,-22.996801,12.771841
1700283019.869529,9.974717,-22.978888,12.771752
1700283019.969529,9.976133,-22.960972,12.771663
1700283020.0695288,9.977543,-22.942629,12.77158
1700283020.1695287,9.978951,-22.924213,12.771499
1700283020.2695286,9.980358,-22.9058,12.771418
1700283020.3695283,9.981767,-22.887386,12.771335
1700283020.4695284,9.983172,-22.868969,12.771254
1700283020.5695283,9.98458,-22.850552,12.771173
1700283020.6695282,9.985986,-22.832136,12.7710905
1700283020.7695282,9.987394,-22.813715,12.771009
1700283020.869528,9.9888,-22.795292,12.770928
1700283020.969528,9.990206,-22.77687,12.770845
1700283021.069528,9.9916115,-22.758444,12.770764
1700283021.1695278,9.993018,-22.740017,12.770683
1700283021.2695277,9.994424,-22.72159,12.7706
1700283021.3695276,9.995829,-22.703157,12.770519
1700283021.4695275,9.997233,-22.684723,12.770437
1700283021.5695274,9.998639,-22.666286,12.770356
1700283021.6695273,10.000044,-22.64785,12.770275
1700283021.7695272,10.001448,-22.629408,12.770192
1700283021.869527,10.0028515,-22.610964,12.770111
1700283021.969527,10.004256,-22.592514,12.770028
1700283022.069527,10.005659,-22.574068,12.769947
1700283022.1695268,10.007063,-22.555616,12.769865
1700283022.2695267,10.008466,-22.53716,12.769784
1700283022.3695266,10.00987,-22.5187,12.769701
1700283022.4695263,10.011272,-22.500237,12.76962
1700283022.5695264,10.012675,-22.48177,12.769537
1700283022.6695263,10.014078,-22.463299,12.769456
1700283022.7695262,10.01548,-22.444828,12.769374
1700283022.869526,10.016883,-22.426348,12.769291
1700283022.969526,10.018285,-22.407867,12.76921
1700283023.069526,10.019688,-22.389383,12.769128
1700283023.169526,10.021089,-22.370893,12.769047
1700283023.2695258,10.02249,-22.3524,12.768964
1700283023.3695257,10.0238905,-22.333904,12.768881
1700283023.4695256,10.025292,-22.315401,12.7688
1700283023.5695257,10.026692,-22.296896,12.768718
1700283023.6695254,10.028094,-22.278387,12.768635
1700283023.7695253,10.029493,-22.259872,12.768553
1700283023.8695252,10.030895,-22.241354,12.768472
1700283023.969525,10.032295,-22.22283,12.768389
1700283024.069525,10.033695,-22.204304,12.768306
1700283024.169525,10.035094,-22.185772,12.768224
1700283024.2695248,10.036493,-22.167234,12.768143
1700283024.3695247,10.037892,-22.148695,12.76806
1700283024.4695246,10.039291,-22.13015,12.767978
1700283024.5695243,10.04069,-22.111599,12.767895
1700283024.6695244,10.0420885,-22.093044,12.767812
1700283024.7695243,10.0434885,-22.074482,12.76773
1700283024.8695242,10.044887,-22.055918,12.767647
1700283024.969524,10.046286,-22.037348,12.767565
1700283025.069524,10.047683,-22.018774,12.767482
1700283025.169524,10.049081,-22.000195,12.7674
1700283025.269524,10.050478,-21.98161,12.767318
1700283025.3695238,10.051876,-21.96302,12.767236
