timestamp,tx,ty,tz
1700283011.2695372,12.512989,-22.019827,12.821776
1700283011.369537,12.821947,-21.726793,12.824102
1700283011.469537,13.134057,-21.432037,12.826458
1700283011.569537,13.448893,-21.135923,12.828839
1700283011.6695368,13.765901,-20.839024,12.831243
1700283011.7695367,14.014762,-20.577438,12.832973
1700283011.8695366,13.998206,-20.452984,12.831954
1700283011.9695363,13.979393,-20.331123,12.830916
1700283012.0695364,13.958661,-20.21163,12.8298645
1700283012.1695364,13.936375,-20.094173,12.828803
1700283012.2695365,13.912722,-19.978619,12.827731
1700283012.3695362,13.887566,-19.8653,12.826651
1700283012.469536,13.860759,-19.754532,12.825562
1700283012.569536,13.832118,-19.646694,12.82446
1700283012.669536,13.586877,-19.597063,12.822826
1700283012.7695358,13.256932,-19.572004,12.820981
1700283012.8695357,12.92161,-19.551155,12.819121
1700283012.9695356,12.582562,-19.533913,12.817252
1700283013.0695355,12.241208,-19.519821,12.815381
1700283013.1695354,11.898101,-19.508875,12.813508
1700283013.2695353,11.552546,-19.501736,12.811632
1700283013.3695352,11.20248,-19.499817,12.809742
1700283013.469535,10.844243,-19.504995,12.807822
1700283013.569535,10.47342,-19.518017,12.805843
1700283013.669535,10.08875,-19.542877,12.803817
1700283013.7695348,9.692205,-19.579832,12.801756
1700283013.8695347,9.288543,-19.62789,12.799683
1700283013.9695346,8.883527,-19.685347,12.7976265
1700283014.0695343,8.481738,-19.750504,12.795606
1700283014.1695344,8.192601,-19.830566,12.793217
1700283014.2695343,7.9148264,-19.91519,12.7908945
1700283014.3695345,7.6449127,-20.004026,12.7886505
1700283014.4695342,7.4022813,-20.13255,12.786347
1700283014.569534,7.3051143,-20.24411,12.784082
1700283014.669534,7.209031,-20.360126,12.781836
1700283014.769534,7.146422,-20.477827,12.779284
1700283014.8695338,7.1265106,-20.596104,12.776318
1700283014.9695337,7.1252255,-20.710823,12.7736225
1700283015.0695336,7.125313,-20.83008,12.770943
1700283015.1695335,7.1263433,-20.954224,12.76826
1700283015.2695334,7.128184,-21.08253,12.765575
1700283015.3695333,7.1338673,-21.247751,12.762649
1700283015.4695332,7.4541564,-21.512735,12.760143
1700283015.569533,7.776131,-21.781641,12.75765
1700283015.669533,8.097936,-22.053558,12.75519
1700283015.769533,8.416236,-22.32674,12.752787
1700283015.8695328,8.727325,-22.59931,12.750476
1700283015.9695327,9.029419,-22.870033,12.74827
1700283016.0695326,9.322813,-23.138493,12.7461605
1700283016.1695323,9.612609,-23.404076,12.744588
1700283016.2695324,9.918215,-23.657137,12.745739
1700283016.3695323,10.214053,-23.90764,12.74688
1700283016.4695325,10.500521,-24.155733,12.748006
1700283016.5695322,10.774204,-24.405708,12.749135
1700283016.669532,11.034587,-24.658451,12.750295
1700283016.769532,11.2822485,-24.909283,12.751452
1700283016.869532,11.516042,-25.155169,12.752583
1700283016.9695318,11.733776,-25.395102,12.753683
1700283017.0695317,11.932841,-25.627697,12.754746
1700283017.1695316,12.103135,-25.85562,12.755877
1700283017.2695315,12.251758,-26.076895,12.756949
1700283017.3695314,12.376453,-26.286783,12.757965
1700283017.4695313,12.47722,-26.484793,12.758917
1700283017.5695312,12.552647,-26.675465,12.759847
1700283017.669531,12.608102,-26.85636,12.760727
1700283017.769531,12.645365,-27.028381,12.7615795
1700283017.869531,12.644028,-27.101019,12.762412
1700283017.9695308,12.60776,-27.134708,12.763381
1700283018.0695307,12.549144,-27.160727,12.764319
1700283018.1695306,12.473936,-27.182226,12.765153
1700283018.2695303,12.381372,-27.198318,12.76589
1700283018.3695304,12.269666,-27.208433,12.766526
1700283018.4695303,12.138247,-27.21207,12.767044
1700283018.5695302,11.984226,-27.206984,12.767468
1700283018.6695302,11.812646,-27.198027,12.767854
1700283018.76953,11.623427,-27.182777,12.768122
1700283018.86953,11.418657,-27.161728,12.768279
1700283018.96953,11.200826,-27.135448,12.76833
1700283019.0695298,10.972624,-27.104496,12.768282
1700283019.1695297,10.736707,-27.069399,12.768137
1700283019.2695296,10.495366,-27.030584,12.767902
1700283019.3695295,10.250265,-26.988377,12.767579
1700283019.4695294,10.002205,-26.9432,12.767189
1700283019.5695293,9.752742,-26.895176,12.766722
1700283019.6695292,9.502688,-26.844267,12.766216
1700283019.769529,9.274315,-26.774073,12.768456
1700283019.869529,9.048062,-26.700703,12.77077
1700283019.969529,8.823046,-26.62442,12.773102
1700283020.0695288,8.59839,-26.545538,12.775443
1700283020.1695287,8.364094,-26.40359,12.777704
1700283020.2695286,8.120856,-26.198174,12.779879
1700283020.3695283,8.0756645,-26.035563,12.782337
1700283020.4695284,8.072316,-25.878725,12.784797
1700283020.5695283,8.067609,-25.717579,12.787185
1700283020.6695282,8.061657,-25.552422,12.789513
1700283020.7695282,8.054603,-25.38393,12.7917795
1700283020.869528,8.046428,-25.213558,12.793989
1700283020.969528,8.037146,-25.04256,12.79614
1700283021.069528,8.129414,-24.854084,12.797982
1700283021.1695278,8.3438635,-24.663227,12.799547
1700283021.2695277,8.604081,-24.467253,12.800497
1700283021.3695276,8.85638,-24.271938,12.801398
1700283021.4695275,9.10069,-24.077484,12.80225
1700283021.5695274,9.337175,-23.884037,12.803055
1700283021.6695273,9.570246,-23.689676,12.803872
1700283021.7695272,9.805573,-23.491858,12.804782
1700283021.869527,10.034527,-23.295034,12.80565
1700283021.969527,10.258374,-23.101227,12.806459
1700283022.069527,10.477096,-22.909742,12.807217
1700283022.1695268,10.690042,-22.719244,12.807939
1700283022.2695267,10.896634,-22.53051,12.808615
1700283022.3695266,11.09262,-22.373325,12.8090105
1700283022.4695263,11.279463,-22.217196,12.809352
1700283022.5695264,11.454644,-22.062447,12.809625
1700283022.6695263,11.615417,-21.909447,12.809813
1700283022.7695262,11.75946,-21.758572,12.809902
1700283022.869526,11.885763,-21.612402,12.809991
1700283022.969526,11.993626,-21.472506,12.81008
1700283023.069526,12.080887,-21.337564,12.810088
1700283023.169526,12.142749,-21.214338,12.809972
1700283023.2695258,12.181639,-21.096489,12.809739
1700283023.3695257,12.198233,-20.983418,12.809477
1700283023.4695256,12.194186,-20.875742,12.809029
1700283023.5695257,12.172348,-20.771524,12.808481
1700283023.6695254,12.135373,-20.670254,12.807858
1700283023.7695253,12.08576,-20.571657,12.807177
1700283023.8695252,12.025626,-20.475504,12.806442
1700283023.969525,11.956777,-20.381657,12.805669
1700283024.069525,11.88041,-20.29013,12.80486
1700283024.169525,11.797205,-20.201096,12.804023
1700283024.2695248,11.707401,-20.11483,12.80316
1700283024.3695247,11.611104,-20.031595,12.802272
1700283024.4695246,11.508504,-19.951504,12.801359
1700283024.5695243,11.400029,-19.874483,12.8004265
1700283024.6695244,11.286223,-19.800343,12.799475
1700283024.7695243,11.167229,-19.729755,12.798506
1700283024.8695242,11.041095,-19.668465,12.797518
1700283024.969524,10.909954,-19.610537,12.796515
1700283025.069524,10.773454,-19.556238,12.795495
1700283025.169524,10.631046,-19.505962,12.7944565
1700283025.269524,10.482116,-19.460142,12.793399
1700283025.3695238,10.326059,-19.419207,12.792318
